"ID","hh_id","age","gender","is_participant"
"3018574907381","NA",28,1,0
"3018574907382","NA",12,0,0
"3018574907383","NA",12,1,0
"3018574907384","NA",12,1,0
"3018574907385","NA",27,1,0
"3018574907386","NA",12,1,0
"3018574907387","NA",36,1,0
"3018574907388","NA",12,1,0
"3018574907389","NA",12,1,0
"3018574907390","NA",12,1,0
"3018574907391","NA",34,1,0
"3018574907392","NA",12,1,0
"3018574907393","NA",8,1,0
"3018574907394","NA",5,1,0
"3018574907395","NA",38,0,0
"3018574907396","NA",27,1,0
"3018574907397","NA",27,0,0
"3018574907398","NA",12,1,0
"3018574907399","NA",12,1,0
"3018574907400","NA",14,1,0
"3018574907401","NA",14,1,0
"3018574907402","NA",8,1,0
"3018574907403","NA",8,1,0
"3018574907404","NA",8,0,0
"3018574907405","NA",8,1,0
"3018574907406","NA",8,0,0
"3018574907407","NA",8,1,0
"3018574907408","NA",38,1,0
"3018574907409","NA",8,1,0
"3018574907410","NA",8,1,0
"3018574907411","NA",10,0,0
"3018574907412","NA",11,1,0
"3018574907413","NA",9,1,0
"3018574907414","NA",9,0,0
"3018574907415","NA",4,1,0
"3018574907416","NA",5,1,0
"3018574907417","NA",30,1,0
"3018574907418","NA",38,1,0
"3018574907419","NA",8,1,0
"3018574907420","NA",8,1,0
"3018574907421","NA",8,1,0
"3018574907422","NA",45,0,0
"3018574907423","NA",65,0,0
"3018574907424","NA",30,0,0
"3018574907425","NA",78,1,0
"3018574907426","NA",66,0,0
"3018574907427","NA",35,0,0
"3018574907428","NA",65,0,0
"3018574907429","NA",44,1,0
"3018574907430","NA",30,1,0
"3018574907431","NA",35,0,0
"3018574907432","NA",35,1,0
"3018574907433","NA",40,0,0
"3018574907434","NA",14,0,0
"3018574907435","NA",14,0,0
"3018574907436","NA",14,0,0
"3018574907437","NA",14,1,0
"3018574907438","NA",14,1,0
"3018574907439","NA",14,1,0
"3018574907440","NA",14,1,0
"3018574907441","NA",14,1,0
"3018574907442","NA",14,1,0
"3018574907443","NA",14,1,0
"3018574907444","NA",14,1,0
"3018574907445","NA",14,1,0
"3018574907446","NA",14,1,0
"3018574907447","NA",14,1,0
"3018574907448","NA",16,1,0
"3018574907449","NA",14,1,0
"3018574907450","NA",13,1,0
"3018574907451","NA",40,0,0
"3018574907452","NA",13,1,0
"3018574907453","NA",14,1,0
"3018574907454","NA",45,0,0
"3018574907455","NA",11,0,0
"3018574907456","NA",11,0,0
"3018574907457","NA",11,0,0
"3018574907458","NA",11,0,0
"3018574907459","NA",11,0,0
"3018574907460","NA",11,1,0
"3018574907461","NA",11,1,0
"3018574907462","NA",11,1,0
"3018574907463","NA",11,1,0
"3018574907464","NA",11,1,0
"3018574907465","NA",11,1,0
"3018574907466","NA",11,1,0
"3018574907467","NA",11,1,0
"3018574907468","NA",11,1,0
"3018574907469","NA",11,1,0
"3018574907470","NA",11,1,0
"3018574907471","NA",35,1,0
"3018574907472","NA",10,0,0
"3018574907473","NA",10,0,0
"3018574907474","NA",9,0,0
"3018574907475","NA",45,1,0
"3018574907476","NA",5,1,0
"3018574907477","NA",72,0,0
"3018574907478","NA",65,1,0
"3018574907479","NA",32,1,0
"3018574907480","NA",42,0,0
"3018574907481","NA",10,0,0
"3018574907482","NA",10,0,0
"3018574907483","NA",10,1,0
"3018574907484","NA",10,1,0
"3018574907485","NA",11,0,0
"3018574907486","NA",10,0,0
"3018574907487","NA",10,0,0
"3018574907488","NA",10,0,0
"3018574907489","NA",10,1,0
"3018574907490","NA",10,0,0
"3018574907491","NA",10,0,0
"3018574907492","NA",30,1,0
"3018574907493","NA",11,0,0
"3018574907494","NA",11,0,0
"3018574907495","NA",11,0,0
"3018574907496","NA",11,0,0
"3018574907497","NA",11,0,0
"3018574907498","NA",5,0,0
"3018574907499","NA",5,0,0
"3018574907500","NA",6,0,0
"3018574907501","NA",6,0,0
"3018574907502","NA",8,0,0
"3018574907503","NA",52,1,0
"3018574907504","NA",27,1,0
"3018574907505","NA",37,1,0
"3018574907506","NA",5,0,0
"3018574907507","NA",50,0,0
"3018574907508","NA",5,1,0
"3018574907509","NA",5,0,0
"3018574907510","NA",5,1,0
"3018574907511","NA",5,0,0
"3018574907512","NA",7,1,0
"3018574907513","NA",7,1,0
"3018574907514","NA",68,1,0
"3018574907515","NA",68,0,0
"3018574907516","NA",42,1,0
"3018574907517","NA",12,0,0
"3018574907518","NA",42,1,0
"3018574907519","NA",62,0,0
"3018574907520","NA",42,0,0
"3018574907521","NA",2,1,0
"3018574907522","NA",42,1,0
"3018574907523","NA",34,1,0
"3018574907524","NA",37,1,0
"3018574907525","NA",34,1,0
"3018574907526","NA",53,0,0
"3018574907527","NA",7,1,0
"3018574907528","NA",12,1,0
"3018574907529","NA",7,1,0
"3018574907530","NA",7,1,0
"3018574907531","NA",42,1,0
"3018574907532","NA",34,1,0
"3018574907533","NA",54,0,0
"3018574907534","NA",68,0,0
"3018574907535","NA",68,1,0
"3018574907536","NA",12,1,0
"3018574907537","NA",7,1,0
"3018574907538","NA",7,1,0
"3018574907539","NA",34,1,0
"3018574907540","NA",54,0,0
"3018574907541","NA",68,0,0
"3018574907542","NA",68,1,0
"3018574907543","NA",12,1,0
"3018574907544","NA",7,1,0
"3018574907545","NA",7,1,0
"3018574907546","NA",7,1,0
"3018574907547","NA",34,1,0
"3018574907548","NA",54,0,0
"3018574907549","NA",68,0,0
"3018574907550","NA",68,1,0
"3018574907551","NA",12,1,0
"3018574907552","NA",7,1,0
"3018574907553","NA",27,0,0
"3018574907554","NA",45,0,0
"3018574907555","NA",57,0,0
"3018574907556","NA",37,1,0
"3018574907557","NA",38,1,0
"3018574907558","NA",32,0,0
"3018574907559","NA",45,1,0
"3018574907560","NA",35,0,0
"3018574907561","NA",35,1,0
"3018574907562","NA",45,0,0
"3018574907563","NA",55,0,0
"3018574907564","NA",35,0,0
"3018574907565","NA",35,1,0
"3018574907566","NA",35,1,0
"3018574907567","NA",35,0,0
"3018574907568","NA",7,0,0
"3018574907569","NA",37,1,0
"3018574907570","NA",7,0,0
"3018574907571","NA",31,0,0
"3018574907572","NA",57,1,0
"3018574907573","NA",68,0,0
"3018574907574","NA",68,1,0
"3018574907575","NA",9,1,0
"3018574907576","NA",9,1,0
"3018574907577","NA",32,1,0
"3018574907578","NA",42,1,0
"3018574907579","NA",68,0,0
"3018574907580","NA",68,1,0
"3018574907581","NA",31,0,0
"3018574907582","NA",7,0,0
"3018574907583","NA",32,1,0
"3018574907584","NA",32,0,0
"3018574907585","NA",27,0,0
"3018574907586","NA",27,0,0
"3018574907587","NA",27,1,0
"3018574907588","NA",12,0,0
"3018574907589","NA",12,0,0
"3018574907590","NA",32,1,0
"3018574907591","NA",37,1,0
"3018574907592","NA",32,0,0
"3018574907593","NA",32,1,0
"3018574907594","NA",12,0,0
"3018574907595","NA",13,0,0
"3018574907596","NA",12,0,0
"3018574907597","NA",12,0,0
"3018574907598","NA",13,0,0
"3018574907599","NA",12,0,0
"3018574907600","NA",7,0,0
"3018574907601","NA",8,0,0
"3018574907602","NA",8,0,0
"3018574907603","NA",8,0,0
"3018574907604","NA",8,0,0
"3018574907605","NA",8,0,0
"3018574907606","NA",8,1,0
"3018574907607","NA",8,1,0
"3018574907608","NA",8,1,0
"3018574907609","NA",8,1,0
"3018574907610","NA",8,1,0
"3018574907611","NA",8,1,0
"3018574907612","NA",8,1,0
"3018574907613","NA",8,1,0
"3018574907614","NA",8,1,0
"3018574907615","NA",8,1,0
"3018574907616","NA",32,1,0
"3018574907617","NA",8,0,0
"3018574907618","NA",8,0,0
"3018574907619","NA",8,0,0
"3018574907620","NA",8,0,0
"3018574907621","NA",8,0,0
"3018574907622","NA",83,1,0
"3018574907623","NA",84,1,0
"3018574907624","NA",97,1,0
"3018574907625","NA",69,1,0
"3018574907626","NA",79,1,0
"3018574907627","NA",62,0,0
"3018574907628","NA",46,1,0
"3018574907629","NA",47,0,0
"3018574907630","NA",81,1,0
"3018574907631","NA",86,1,0
"3018574907632","NA",78,1,0
"3018574907633","NA",82,0,0
"3018574907634","NA",84,1,0
"3018574907635","NA",97,1,0
"3018574907636","NA",88,1,0
"3018574907637","NA",83,1,0
"3018574907638","NA",18,0,0
"3018574907639","NA",16,1,0
"3018574907640","NA",50,0,0
"3018574907641","NA",61,0,0
"3018574907642","NA",46,1,0
"3018574907643","NA",47,0,0
"3018574907644","NA",36,1,0
"3018574907645","NA",38,0,0
"3018574907646","NA",10,1,0
"3018574907647","NA",2,0,0
"3018574907648","NA",72,1,0
"3018574907649","NA",72,0,0
"3018574907650","NA",72,1,0
"3018574907651","NA",72,0,0
"3018574907652","NA",67,1,0
"3018574907653","NA",67,0,0
"3018574907654","NA",72,1,0
"3018574907655","NA",72,0,0
"3018574907656","NA",67,1,0
"3018574907657","NA",67,0,0
"3018574907658","NA",37,1,0
"3018574907659","NA",32,1,0
"3018574907660","NA",42,1,0
"3018574907661","NA",20,1,0
"3018574907662","NA",19,1,0
"3018574907663","NA",67,0,0
"3018574907664","NA",66,1,0
"3018574907665","NA",64,0,0
"3018574907666","NA",60,1,0
"3018574907667","NA",66,1,0
"3018574907668","NA",36,1,0
"3018574907669","NA",38,0,0
"3018574907670","NA",10,1,0
"3018574907671","NA",8,0,0
"3018574907672","NA",72,1,0
"3018574907673","NA",72,0,0
"3018574907674","NA",72,1,0
"3018574907675","NA",72,0,0
"3018574907676","NA",67,1,0
"3018574907677","NA",67,0,0
"3018574907678","NA",72,1,0
"3018574907679","NA",72,0,0
"3018574907680","NA",67,1,0
"3018574907681","NA",67,0,0
"3018574907682","NA",37,1,0
"3018574907683","NA",32,1,0
"3018574907684","NA",42,1,0
"3018574907685","NA",20,1,0
"3018574907686","NA",67,0,0
"3018574907687","NA",66,1,0
"3018574907688","NA",64,0,0
"3018574907689","NA",60,1,0
"3018574907690","NA",66,1,0
"3018574907691","NA",10,1,0
"3018574907692","NA",8,0,0
"3018574907693","NA",19,1,0
"3018574907694","NA",36,1,0
"3018574907695","NA",38,0,0
"3018574907696","NA",42,0,0
"3018574907697","NA",42,0,0
"3018574907698","NA",42,0,0
"3018574907699","NA",22,1,0
"3018574907700","NA",47,0,0
"3018574907701","NA",37,0,0
"3018574907702","NA",37,0,0
"3018574907703","NA",37,0,0
"3018574907704","NA",12,0,0
"3018574907705","NA",25,1,0
"3018574907706","NA",12,0,0
"3018574907707","NA",35,0,0
"3018574907708","NA",13,0,0
"3018574907709","NA",13,0,0
"3018574907710","NA",35,1,0
"3018574907711","NA",12,0,0
"3018574907712","NA",12,0,0
"3018574907713","NA",35,1,0
"3018574907714","NA",12,0,0
"3018574907715","NA",12,0,0
"3018574907716","NA",12,1,0
"3018574907717","NA",13,1,0
"3018574907718","NA",11,0,0
"3018574907719","NA",10,0,0
"3018574907720","NA",10,0,0
"3018574907721","NA",11,0,0
"3018574907722","NA",30,1,0
"3018574907723","NA",12,1,0
"3018574907724","NA",12,1,0
"3018574907725","NA",9,0,0
"3018574907726","NA",9,0,0
"3018574907727","NA",9,0,0
"3018574907728","NA",9,1,0
"3018574907729","NA",35,1,0
"3018574907730","NA",9,0,0
"3018574907731","NA",9,0,0
"3018574907732","NA",59,1,0
"3018574907733","NA",54,0,0
"3018574907734","NA",51,1,0
"3018574907735","NA",59,1,0
"3018574907736","NA",54,0,0
"3018574907737","NA",51,1,0
"3018574907738","NA",61,0,0
"3018574907739","NA",59,1,0
"3018574907740","NA",54,0,0
"3018574907741","NA",52,1,0
"3018574907742","NA",23,1,0
"3018574907743","NA",37,1,0
"3018574907744","NA",29,1,0
"3018574907745","NA",27,1,0
"3018574907746","NA",26,1,0
"3018574907747","NA",32,1,0
"3018574907748","NA",27,0,0
"3018574907749","NA",28,0,0
"3018574907750","NA",29,0,0
"3018574907751","NA",36,0,0
"3018574907752","NA",41,0,0
"3018574907753","NA",35,0,0
"3018574907754","NA",22,0,0
"3018574907755","NA",34,0,0
"3018574907756","NA",54,1,0
"3018574907757","NA",62,0,0
"3018574907758","NA",32,1,0
"3018574907759","NA",6,0,0
"3018574907760","NA",47,1,0
"3018574907761","NA",52,1,0
"3018574907762","NA",46,1,0
"3018574907763","NA",57,1,0
"3018574907764","NA",52,1,0
"3018574907765","NA",47,1,0
"3018574907766","NA",47,1,0
"3018574907767","NA",47,1,0
"3018574907768","NA",47,1,0
"3018574907769","NA",52,1,0
"3018574907770","NA",62,1,0
"3018574907771","NA",31,1,0
"3018574907772","NA",57,1,0
"3018574907773","NA",47,1,0
"3018574907774","NA",47,1,0
"3018574907775","NA",47,1,0
"3018574907776","NA",47,1,0
"3018574907777","NA",45,1,0
"3018574907778","NA",22,1,0
"3018574907779","NA",37,1,0
"3018574907780","NA",22,0,0
"3018574907781","NA",62,0,0
"3018574907782","NA",32,1,0
"3018574907783","NA",67,0,0
"3018574907784","NA",47,1,0
"3018574907785","NA",50,1,0
"3018574907786","NA",46,1,0
"3018574907787","NA",30,0,0
"3018574907788","NA",57,1,0
"3018574907789","NA",52,1,0
"3018574907790","NA",47,1,0
"3018574907791","NA",47,1,0
"3018574907792","NA",47,1,0
"3018574907793","NA",47,1,0
"3018574907794","NA",52,1,0
"3018574907795","NA",62,1,0
"3018574907796","NA",45,1,0
"3018574907797","NA",22,1,0
"3018574907798","NA",37,1,0
"3018574907799","NA",22,0,0
"3018574907800","NA",55,1,0
"3018574907801","NA",12,0,0
"3018574907802","NA",12,0,0
"3018574907803","NA",12,0,0
"3018574907804","NA",12,0,0
"3018574907805","NA",12,0,0
"3018574907806","NA",13,0,0
"3018574907807","NA",40,1,0
"3018574907808","NA",21,1,0
"3018574907809","NA",52,1,0
"3018574907810","NA",42,0,0
"3018574907811","NA",12,0,0
"3018574907812","NA",45,0,0
"3018574907813","NA",41,1,0
"3018574907814","NA",38,1,0
"3018574907815","NA",12,0,0
"3018574907816","NA",12,0,0
"3018574907817","NA",12,0,0
"3018574907818","NA",12,0,0
"3018574907819","NA",12,1,0
"3018574907820","NA",12,1,0
"3018574907821","NA",12,1,0
"3018574907822","NA",9,1,0
"3018574907823","NA",9,0,0
"3018574907824","NA",54,1,0
"3018574907825","NA",38,1,0
"3018574907826","NA",12,0,0
"3018574907827","NA",9,1,0
"3018574907828","NA",39,0,0
"3018574907829","NA",9,1,0
"3018574907830","NA",9,0,0
"3018574907831","NA",9,1,0
"3018574907832","NA",9,1,0
"3018574907833","NA",9,1,0
"3018574907834","NA",9,0,0
"3018574907835","NA",9,0,0
"3018574907836","NA",9,1,0
"3018574907837","NA",5,1,0
"3018574907838","NA",63,1,0
"3018574907839","NA",50,0,0
"3018574907840","NA",35,1,0
"3018574907841","NA",33,1,0
"3018574907842","NA",40,1,0
"3018574907843","NA",50,1,0
"3018574907844","NA",76,0,0
"3018574907845","NA",65,0,0
"3018574907846","NA",70,1,0
"3018574907847","NA",70,0,0
"3018574907848","NA",41,1,0
"3018574907849","NA",5,1,0
"3018574907850","NA",5,1,0
"3018574907851","NA",5,1,0
"3018574907852","NA",5,0,0
"3018574907853","NA",5,1,0
"3018574907854","NA",5,1,0
"3018574907855","NA",5,1,0
"3018574907856","NA",5,1,0
"3018574907857","NA",5,0,0
"3018574907858","NA",4,0,0
"3018574907859","NA",4,0,0
"3018574907860","NA",4,1,0
"3018574907861","NA",5,1,0
"3018574907862","NA",7,1,0
"3018574907863","NA",7,1,0
"3018574907864","NA",50,1,0
"3018574907865","NA",47,0,0
"3018574907866","NA",42,1,0
"3018574907867","NA",29,1,0
"3018574907868","NA",69,1,0
"3018574907869","NA",69,0,0
"3018574907870","NA",63,1,0
"3018574907871","NA",35,1,0
"3018574907872","NA",5,1,0
"3018574907873","NA",5,1,0
"3018574907874","NA",2,0,0
"3018574907875","NA",3,0,0
"3018574907876","NA",3,1,0
"3018574907877","NA",2,1,0
"3018574907878","NA",2,0,0
"3018574907879","NA",2,0,0
"3018574907880","NA",45,1,0
"3018574907881","NA",69,1,0
"3018574907882","NA",69,0,0
"3018574907883","NA",43,1,0
"3018574907884","NA",39,1,0
"3018574907885","NA",2,1,0
"3018574907886","NA",2,0,0
"3018574907887","NA",6,0,0
"3018574907888","NA",7,0,0
"3018574907889","NA",7,0,0
"3018574907890","NA",7,1,0
"3018574907891","NA",7,1,0
"3018574907892","NA",7,0,0
"3018574907893","NA",7,1,0
"3018574907894","NA",7,1,0
"3018574907895","NA",7,0,0
"3018574907896","NA",7,1,0
"3018574907897","NA",6,1,0
"3018574907898","NA",7,1,0
"3018574907899","NA",7,1,0
"3018574907900","NA",7,1,0
"3018574907901","NA",43,1,0
"3018574907902","NA",38,0,0
"3018574907903","NA",11,1,0
"3018574907904","NA",10,1,0
"3018574907905","NA",4,1,0
"3018574907906","NA",9,1,0
"3018574907907","NA",7,1,0
"3018574907908","NA",8,1,0
"3018574907909","NA",35,1,0
"3018574907910","NA",9,1,0
"3018574907911","NA",45,0,0
"3018574907912","NA",10,1,0
"3018574907913","NA",7,0,0
"3018574907914","NA",7,0,0
"3018574907915","NA",36,1,0
"3018574907916","NA",7,1,0
"3018574907917","NA",7,1,0
"3018574907918","NA",4,1,0
"3018574907919","NA",4,0,0
"3018574907920","NA",4,0,0
"3018574907921","NA",4,1,0
"3018574907922","NA",3,0,0
"3018574907923","NA",4,0,0
"3018574907924","NA",36,0,0
"3018574907925","NA",49,1,0
"3018574907926","NA",4,1,0
"3018574907927","NA",4,1,0
"3018574907928","NA",4,0,0
"3018574907929","NA",5,0,0
"3018574907930","NA",5,0,0
"3018574907931","NA",4,1,0
"3018574907932","NA",4,1,0
"3018574907933","NA",4,0,0
"3018574907934","NA",4,0,0
"3018574907935","NA",4,1,0
"3018574907936","NA",7,0,0
"3018574907937","NA",35,1,0
"3018574907938","NA",4,0,0
"3018574907939","NA",4,0,0
"3018574907940","NA",34,1,0
"3018574907941","NA",4,0,0
"3018574907942","NA",4,0,0
"3018574907943","NA",4,1,0
"3018574907944","NA",3,1,0
"3018574907945","NA",72,1,0
"3018574907946","NA",75,0,0
"3018574907947","NA",77,1,0
"3018574907948","NA",11,0,0
"3018574907949","NA",11,0,0
"3018574907950","NA",11,0,0
"3018574907951","NA",35,0,0
"3018574907952","NA",69,0,0
"3018574907953","NA",71,1,0
"3018574907954","NA",67,1,0
"3018574907955","NA",68,0,0
"3018574907956","NA",67,1,0
"3018574907957","NA",68,0,0
"3018574907958","NA",70,0,0
"3018574907959","NA",71,1,0
"3018574907960","NA",40,0,0
"3018574907961","NA",41,0,0
"3018574907962","NA",40,0,0
"3018574907963","NA",37,0,0
"3018574907964","NA",42,0,0
"3018574907965","NA",32,0,0
"3018574907966","NA",35,0,0
"3018574907967","NA",40,0,0
"3018574907968","NA",17,1,0
"3018574907969","NA",16,0,0
"3018574907970","NA",20,1,0
"3018574907971","NA",17,1,0
"3018574907972","NA",16,1,0
"3018574907973","NA",18,1,0
"3018574907974","NA",17,0,0
"3018574907975","NA",18,0,0
"3018574907976","NA",17,0,0
"3018574907977","NA",17,0,0
"3018574907978","NA",15,1,0
"3018574907979","NA",18,0,0
"3018574907980","NA",16,1,0
"3018574907981","NA",16,1,0
"3018574907982","NA",17,1,0
"3018574907983","NA",16,1,0
"3018574907984","NA",19,1,0
"3018574907985","NA",18,1,0
"3018574907986","NA",19,0,0
"3018574907987","NA",11,0,0
"3018574907988","NA",12,0,0
"3018574907989","NA",11,0,0
"3018574907990","NA",11,NA,0
"3018574907991","NA",11,0,0
"3018574907992","NA",49,0,0
"3018574907993","NA",11,0,0
"3018574907994","NA",11,0,0
"3018574907995","NA",35,1,0
"3018574907996","NA",35,1,0
"3018574907997","NA",35,0,0
"3018574907998","NA",35,1,0
"3018574907999","NA",45,1,0
"3018574908000","NA",25,1,0
"3018574908001","NA",35,0,0
"3018574908002","NA",35,1,0
"3018574908003","NA",7,1,0
"3018574908004","NA",7,1,0
"3018574908005","NA",8,1,0
"3018574908006","NA",7,0,0
"3018574908007","NA",7,1,0
"3018574908008","NA",7,1,0
"3018574908009","NA",7,1,0
"3018574908010","NA",7,0,0
"3018574908011","NA",7,0,0
"3018574908012","NA",36,0,0
"3018574908013","NA",22,0,0
"3018574908014","NA",6,0,0
"3018574908015","NA",7,1,0
"3018574908016","NA",7,0,0
"3018574908017","NA",7,0,0
"3018574908018","NA",7,0,0
"3018574908019","NA",7,0,0
"3018574908020","NA",7,0,0
"3018574908021","NA",7,0,0
"3018574908022","NA",42,1,0
"3018574908023","NA",7,0,0
"3018574908024","NA",7,0,0
"3018574908025","NA",7,0,0
"3018574908026","NA",8,0,0
"3018574908027","NA",7,1,0
"3018574908028","NA",4,0,0
"3018574908029","NA",4,1,0
"3018574908030","NA",4,1,0
"3018574908031","NA",4,1,0
"3018574908032","NA",4,1,0
"3018574908033","NA",4,0,0
"3018574908034","NA",4,1,0
"3018574908035","NA",4,1,0
"3018574908036","NA",3,0,0
"3018574908037","NA",4,0,0
"3018574908038","NA",4,1,0
"3018574908039","NA",4,0,0
"3018574908040","NA",4,0,0
"3018574908041","NA",4,0,0
"3018574908042","NA",5,1,0
"3018574908043","NA",4,1,0
"3018574908044","NA",4,1,0
"3018574908045","NA",4,0,0
"3018574908046","NA",52,1,0
"3018574908047","NA",47,1,0
"3018574908048","NA",4,1,0
"3018574908049","NA",4,1,0
"3018574908050","NA",4,0,0
"3018574908051","NA",4,0,0
"3018574908052","NA",36,0,0
"3018574908053","NA",28,0,0
"3018574908054","NA",52,0,0
"3018574908055","NA",47,0,0
"3018574908056","NA",49,NA,0
"3018574908057","NA",55,0,0
"3018574908058","NA",45,1,0
"3018574908059","NA",26,0,0
"3018574908060","NA",58,0,0
"3018574908061","NA",55,0,0
"3018574908062","NA",53,0,0
"3018574908063","NA",32,0,0
"3018574908064","NA",30,0,0
"3018574908065","NA",43,0,0
"3018574908066","NA",49,0,0
"3018574908067","NA",29,0,0
"3018574908068","NA",43,0,0
"3018574908069","NA",16,0,0
"3018574908070","NA",27,0,0
"3018574908071","NA",39,0,0
"3018574908072","NA",16,0,0
"3018574908073","NA",35,0,0
"3018574908074","NA",60,0,0
"3018574908075","NA",52,0,0
"3018574908076","NA",51,0,0
"3018574908077","NA",42,0,0
"3018574908078","NA",50,0,0
"3018574908079","NA",30,0,0
"3018574908080","NA",10,0,0
"3018574908081","NA",10,0,0
"3018574908082","NA",10,0,0
"3018574908083","NA",9,1,0
"3018574908084","NA",11,1,0
"3018574908085","NA",11,1,0
"3018574908086","NA",10,1,0
"3018574908087","NA",10,1,0
"3018574908088","NA",10,1,0
"3018574908089","NA",10,1,0
"3018574908090","NA",10,1,0
"3018574908091","NA",10,1,0
"3018574908092","NA",10,1,0
"3018574908093","NA",10,1,0
"3018574908094","NA",10,1,0
"3018574908095","NA",10,1,0
"3018574908096","NA",10,1,0
"3018574908097","NA",10,1,0
"3018574908098","NA",10,1,0
"3018574908099","NA",5,1,0
"3018574908100","NA",37,1,0
"3018574908101","NA",62,1,0
"3018574908102","NA",60,0,0
"3018574908103","NA",27,1,0
"3018574908104","NA",10,0,0
"3018574908105","NA",10,0,0
"3018574908106","NA",10,0,0
"3018574908107","NA",4,0,0
"3018574908108","NA",4,0,0
"3018574908109","NA",4,0,0
"3018574908110","NA",4,0,0
"3018574908111","NA",4,0,0
"3018574908112","NA",3,0,0
"3018574908113","NA",3,0,0
"3018574908114","NA",4,0,0
"3018574908115","NA",4,0,0
"3018574908116","NA",4,1,0
"3018574908117","NA",3,1,0
"3018574908118","NA",3,1,0
"3018574908119","NA",3,1,0
"3018574908120","NA",3,1,0
"3018574908121","NA",4,1,0
"3018574908122","NA",4,1,0
"3018574908123","NA",4,1,0
"3018574908124","NA",4,1,0
"3018574908125","NA",4,1,0
"3018574908126","NA",3,1,0
"3018574908127","NA",4,1,0
"3018574908128","NA",5,1,0
"3018574908129","NA",62,1,0
"3018574908130","NA",60,0,0
"3018574908131","NA",40,1,0
"3018574908132","NA",37,1,0
"3018574908133","NA",27,1,0
"3018574908134","NA",4,0,0
"3018574908135","NA",34,0,0
"3018574908136","NA",36,1,0
"3018574908137","NA",36,0,0
"3018574908138","NA",28,0,0
"3018574908139","NA",39,0,0
"3018574908140","NA",45,0,0
"3018574908141","NA",49,0,0
"3018574908142","NA",40,0,0
"3018574908143","NA",43,0,0
"3018574908144","NA",46,0,0
"3018574908145","NA",5,1,0
"3018574908146","NA",45,1,0
"3018574908147","NA",5,1,0
"3018574908148","NA",7,1,0
"3018574908149","NA",7,1,0
"3018574908150","NA",50,1,0
"3018574908151","NA",7,1,0
"3018574908152","NA",7,1,0
"3018574908153","NA",7,1,0
"3018574908154","NA",7,1,0
"3018574908155","NA",5,1,0
"3018574908156","NA",5,1,0
"3018574908157","NA",5,1,0
"3018574908158","NA",5,1,0
"3018574908159","NA",5,0,0
"3018574908160","NA",5,0,0
"3018574908161","NA",5,0,0
"3018574908162","NA",5,0,0
"3018574908163","NA",50,1,0
"3018574908164","NA",7,1,0
"3018574908165","NA",38,1,0
"3018574908166","NA",45,1,0
"3018574908167","NA",45,0,0
"3018574908168","NA",30,0,0
"3018574908169","NA",8,0,0
"3018574908170","NA",72,0,0
"3018574908171","NA",65,0,0
"3018574908172","NA",15,1,0
"3018574908173","NA",15,1,0
"3018574908174","NA",15,1,0
"3018574908175","NA",48,1,0
"3018574908176","NA",16,1,0
"3018574908177","NA",53,0,0
"3018574908178","NA",51,1,0
"3018574908179","NA",8,0,0
"3018574908180","NA",12,0,0
"3018574908181","NA",12,0,0
"3018574908182","NA",72,0,0
"3018574908183","NA",19,0,0
"3018574908184","NA",26,0,0
"3018574908185","NA",25,0,0
"3018574908186","NA",72,0,0
"3018574908187","NA",44,0,0
"3018574908188","NA",62,1,0
"3018574908189","NA",67,0,0
"3018574908190","NA",26,0,0
"3018574908191","NA",54,1,0
"3018574908192","NA",3,0,0
"3018574908193","NA",32,1,0
"3018574908194","NA",53,0,0
"3018574908195","NA",29,0,0
"3018574908196","NA",52,1,0
"3018574908197","NA",26,0,0
"3018574908198","NA",23,1,0
"3018574908199","NA",44,0,0
"3018574908200","NA",24,1,0
"3018574908201","NA",32,0,0
"3018574908202","NA",25,1,0
"3018574908203","NA",53,0,0
"3018574908204","NA",29,0,0
"3018574908205","NA",52,1,0
"3018574908206","NA",0,1,0
"3018574908207","NA",28,1,0
"3018574908208","NA",56,0,0
"3018574908209","NA",54,1,0
"3018574908210","NA",3,0,0
"3018574908211","NA",32,1,0
"3018574908212","NA",9,1,0
"3018574908213","NA",56,1,0
"3018574908214","NA",30,1,0
"3018574908215","NA",27,1,0
"3018574908216","NA",37,1,0
"3018574908217","NA",26,1,0
"3018574908218","NA",37,1,0
"3018574908219","NA",27,1,0
"3018574908220","NA",27,1,0
"3018574908221","NA",54,1,0
"3018574908222","NA",42,0,0
"3018574908223","NA",52,1,0
"3018574908224","NA",52,1,0
"3018574908225","NA",47,1,0
"3018574908226","NA",27,1,0
"3018574908227","NA",27,1,0
"3018574908228","NA",22,1,0
"3018574908229","NA",32,0,0
"3018574908230","NA",52,0,0
"3018574908231","NA",47,1,0
"3018574908232","NA",47,1,0
"3018574908233","NA",22,1,0
"3018574908234","NA",3,0,0
"3018574908235","NA",6,1,0
"3018574908236","NA",15,0,0
"3018574908237","NA",15,0,0
"3018574908238","NA",15,0,0
"3018574908239","NA",14,0,0
"3018574908240","NA",13,0,0
"3018574908241","NA",15,0,0
"3018574908242","NA",14,0,0
"3018574908243","NA",14,1,0
"3018574908244","NA",6,1,0
"3018574908245","NA",71,1,0
"3018574908246","NA",71,0,0
"3018574908247","NA",22,1,0
"3018574908248","NA",22,0,0
"3018574908249","NA",22,0,0
"3018574908250","NA",5,1,0
"3018574908251","NA",14,0,0
"3018574908252","NA",12,0,0
"3018574908253","NA",42,0,0
